,Unnamed: 0,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
1605,"('AS14.29', datetime.date(2014, 5, 14))",1403.0,-17.0,118.0,123.80755152714434,340203.13000273705,72.0,176.0,20566.26200000007,122469.7369999999,12037.617999999997,161.852,0.0,79728.93299999925,6391.388999999997,146106.08999999988,5287.772999999999,0.0,114.11100000000005,0.0
1606,"('AS14.29', datetime.date(2014, 5, 15))",1415.0,-18.0,118.0,123.80755152714434,340203.13000273705,72.0,176.0,20566.26200000007,122469.7369999999,12037.617999999997,161.852,0.0,79728.93299999925,6391.388999999997,146106.08999999988,5287.772999999999,0.0,114.11100000000005,0.0
1607,"('AS14.29', datetime.date(2014, 5, 2))",1055.0,-12.0,87.0,86.59589114119231,239392.70799684525,57.0,135.0,15863.642000000007,84505.60599999983,9769.22,96.519,0.0,59094.177999999934,3457.203000000001,105815.5320000001,4880.165999999999,0.0,82.79700000000004,0.0
1608,"('AS14.29', datetime.date(2014, 5, 6))",1101.0,-14.0,92.0,109.00200818386308,263993.36899757385,67.0,161.0,18292.646000000022,89777.65799999973,9803.537,96.519,0.0,73528.61599999982,3542.523000000001,112495.388,5212.842999999999,0.0,82.79700000000004,0.0
1609,"('AS14.29', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,"('AS14.29', datetime.date(2014, 2, 19))",0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,"('AS14.29', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,"('AS14.29', datetime.date(2014, 2, 23))",0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,"('AS14.29', datetime.date(2014, 2, 25))",0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,"('AS14.29', datetime.date(2014, 3, 4))",0.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,"('AS14.29', datetime.date(2014, 3, 5))",0.0,0.0,0.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,"('AS14.29', datetime.date(2014, 3, 6))",0.0,0.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,"('AS14.29', datetime.date(2014, 3, 10))",0.0,0.0,0.0,0.0,0.0,21.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,"('AS14.29', datetime.date(2014, 3, 13))",0.0,0.0,0.0,0.0,0.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,"('AS14.29', datetime.date(2014, 3, 14))",0.0,0.0,0.0,0.0,0.0,26.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,"('AS14.29', datetime.date(2014, 3, 15))",0.0,0.0,0.0,0.0,0.0,28.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,"('AS14.29', datetime.date(2014, 3, 17))",0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,"('AS14.29', datetime.date(2014, 3, 19))",0.0,0.0,0.0,0.0,0.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,"('AS14.29', datetime.date(2014, 3, 21))",0.0,0.0,0.0,0.0,0.0,33.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,"('AS14.29', datetime.date(2014, 3, 23))",0.0,0.0,0.0,0.0,0.0,37.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,"('AS14.29', datetime.date(2014, 3, 31))",0.0,0.0,0.0,0.0,0.0,38.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,"('AS14.29', datetime.date(2014, 4, 1))",0.0,0.0,0.0,0.0,0.0,40.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,"('AS14.29', datetime.date(2014, 2, 20))",0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,"('AS14.29', datetime.date(2014, 2, 24))",0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,"('AS14.29', datetime.date(2014, 2, 27))",0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,"('AS14.29', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,"('AS14.29', datetime.date(2014, 3, 2))",0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,"('AS14.29', datetime.date(2014, 3, 7))",0.0,0.0,0.0,0.0,0.0,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,"('AS14.29', datetime.date(2014, 3, 8))",0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,"('AS14.29', datetime.date(2014, 3, 20))",0.0,0.0,0.0,0.0,0.0,30.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,"('AS14.29', datetime.date(2014, 3, 22))",0.0,0.0,0.0,0.0,0.0,33.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,"('AS14.29', datetime.date(2014, 3, 24))",0.0,0.0,0.0,0.0,0.0,37.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,"('AS14.29', datetime.date(2014, 3, 25))",0.0,0.0,0.0,0.0,0.0,37.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,"('AS14.30', datetime.date(2014, 3, 20))",21.0,1.0,3.0,0.164540816326531,6640.6430003643,57.0,12.0,664.866,2011.303,1930.061,38.551,0.0,228.138,355.448,778.0760000000001,0.0,29.373,31.155,0.0
1639,"('AS14.30', datetime.date(2014, 3, 21))",60.0,-1.0,9.0,3.3484328380475,16466.306999683373,60.0,14.0,1610.0120000000002,5120.110999999998,6212.147000000002,38.551,0.0,228.138,824.2209999999999,2463.51,0.0,91.173,118.37,0.0
1640,"('AS14.30', datetime.date(2014, 3, 22))",98.0,-5.0,14.0,6.439502232165558,30990.908999443047,60.0,14.0,2905.8569999999986,13717.074,8263.677,38.551,0.0,228.138,1917.239,4367.457,0.0,163.501,192.80400000000003,0.0
1641,"('AS14.30', datetime.date(2014, 3, 23))",137.0,-8.0,19.0,8.137122791692391,47021.45599865912,60.0,14.0,3837.614,18650.791000000005,13938.743000000002,38.551,0.0,228.138,2712.616,7542.326,0.0,214.91000000000005,269.22,366.937
1642,"('AS14.30', datetime.date(2014, 3, 24))",176.0,-9.0,24.0,10.154155074961349,62751.477998495095,60.0,14.0,5010.896000000001,24740.919000000005,16898.677,232.623,0.0,365.588,4095.521,11097.382,0.0,230.01900000000003,363.7150000000001,382.007
1643,"('AS14.30', datetime.date(2014, 3, 25))",216.0,-10.0,29.0,12.300503614377115,78608.2589995861,62.0,14.0,6786.945999999997,33906.118000000024,19956.621000000003,258.052,0.0,365.588,4640.156,13210.388,0.0,259.216,421.9980000000001,382.007
1644,"('AS14.30', datetime.date(2014, 3, 26))",250.0,-9.0,32.0,15.314322552067834,98930.48399996758,77.0,14.0,8222.952000000005,41641.551,22725.794000000013,258.052,0.0,624.99,5782.823,16390.579999999994,0.0,394.973,480.2390000000001,388.094
1645,"('AS14.30', datetime.date(2014, 3, 27))",281.0,-12.0,36.0,17.7163219591715,116768.08100008965,79.0,14.0,9600.197000000018,50260.61,26360.349000000017,271.109,0.0,661.232,6039.253999999999,20274.404,0.0,569.4209999999999,661.0329999999999,388.094
1646,"('AS14.30', datetime.date(2014, 3, 28))",320.0,-12.0,41.0,21.939243849782848,134440.17000102997,81.0,14.0,11020.80400000002,57938.016,28486.122000000018,284.19699999999995,0.0,729.755,6436.677999999999,22329.822999999997,26.599,855.4189999999999,728.4839999999999,388.094
1647,"('AS14.30', datetime.date(2014, 3, 29))",362.0,-19.0,46.0,23.794585085434584,151915.04200172424,83.0,14.0,11766.430000000028,67310.62399999998,33437.868000000024,284.19699999999995,0.0,954.902,6541.884999999999,24054.570999999996,26.599,855.4189999999999,791.309,388.094
1648,"('AS14.30', datetime.date(2014, 3, 30))",400.0,-25.0,51.0,25.59698654317704,163615.18000292778,89.0,14.0,12707.185000000043,72037.389,36812.48700000001,284.19699999999995,0.0,999.148,6733.521999999999,26238.424999999985,284.974,953.8169999999998,837.688,389.101
1649,"('AS14.30', datetime.date(2014, 3, 31))",438.0,-29.0,56.0,29.11477917149186,176586.99100327492,89.0,14.0,13534.678000000044,81475.45500000005,38199.586,284.19699999999995,0.0,999.148,6984.962,27247.13499999998,336.04200000000003,1139.568,879.4579999999999,389.101
1650,"('AS14.30', datetime.date(2014, 4, 1))",477.0,-35.0,62.0,31.47203038776785,189468.60800266263,95.0,16.0,18358.57000000003,86049.54200000009,43417.592,341.461,0.0,999.148,7357.157999999999,28421.51499999998,364.31700000000006,1308.811,908.984,389.101
1651,"('AS14.30', datetime.date(2014, 4, 2))",515.0,-38.0,65.0,33.60070756223745,198542.3830010891,95.0,16.0,19016.05300000004,89976.45100000012,46114.595000000016,354.509,0.0,999.148,8267.589999999998,29129.905999999984,364.31700000000006,1319.9049999999995,922.565,389.101
1652,"('AS14.30', datetime.date(2014, 4, 3))",555.0,-37.0,70.0,35.60347378659462,213001.91600203517,96.0,16.0,20529.60800000004,93682.7570000001,51629.83000000002,354.509,0.0,1104.1760000000002,8904.318999999996,32074.46799999998,366.32700000000006,1620.1259999999995,977.873,389.101
1653,"('AS14.30', datetime.date(2014, 4, 4))",594.0,-43.0,75.0,37.88411880399566,228640.3390021324,99.0,16.0,22156.051000000047,98664.02200000008,56499.65300000002,726.366,0.0,1104.1760000000002,9303.045999999998,33530.029999999984,440.17300000000006,1691.5389999999998,1099.9090000000003,389.101
1654,"('AS14.30', datetime.date(2014, 4, 5))",634.0,-47.0,80.0,38.82980951679164,238003.4690012932,101.0,16.0,23209.102000000035,100576.14900000006,60549.66100000003,747.515,478.826,1114.2490000000005,9607.720999999996,34782.41099999999,440.17300000000006,1909.4529999999995,1173.396,389.101
1655,"('AS14.30', datetime.date(2014, 4, 6))",674.0,-53.0,85.0,39.831229363526,248322.53100180623,101.0,16.0,24367.848000000027,102489.15300000008,64251.270000000026,747.515,2412.805,1114.2490000000005,9857.292999999996,35869.82699999999,440.17300000000006,1913.8229999999996,1175.409,486.6060000000001
1656,"('AS14.30', datetime.date(2014, 4, 7))",712.0,-53.0,90.0,41.66051168412411,264633.79300284386,101.0,16.0,26397.464000000025,111617.73800000011,67008.61600000002,747.515,3196.461,1114.2490000000005,10257.920999999997,36851.023,603.931,1913.8229999999996,1207.5850000000005,561.4920000000001
1657,"('AS14.30', datetime.date(2014, 4, 8))",751.0,-56.0,95.0,44.20487241755413,280742.19100141525,101.0,16.0,30130.093000000037,118732.87700000018,70169.12300000002,781.733,4668.627,1114.2490000000005,11035.012999999995,38216.52399999998,606.942,1915.8389999999995,1382.883,561.4920000000001
1658,"('AS14.30', datetime.date(2014, 4, 9))",782.0,-58.0,99.0,46.94077866279267,298976.9690001011,104.0,21.0,32374.306000000048,124625.05000000016,74348.00600000001,781.733,7213.842000000001,1118.2600000000002,12087.975,39746.96599999999,606.942,1934.115,1412.0459999999998,561.4920000000001
1659,"('AS14.30', datetime.date(2014, 4, 10))",823.0,-63.0,104.0,49.0776305372916,310378.8040010929,104.0,23.0,33102.47700000006,128310.3980000002,78290.70700000001,801.799,8266.777,1118.2600000000002,12494.312999999998,41161.57099999999,684.693,1934.115,1480.3780000000002,561.4920000000001
1660,"('AS14.30', datetime.date(2014, 4, 11))",846.0,-65.0,106.0,51.57254737697321,329760.7180006504,108.0,23.0,35248.52600000008,138300.04800000027,81272.73600000002,832.7099999999999,10836.106000000002,1118.2600000000002,12874.648,43008.37599999999,684.693,1934.115,1571.593,569.5240000000001
1661,"('AS14.30', datetime.date(2014, 4, 12))",885.0,-70.0,112.0,52.185888825874095,341539.9150016308,108.0,23.0,36342.05500000011,141527.43500000023,84158.72900000004,832.7099999999999,13568.515,1118.2600000000002,13025.954,44795.91199999998,684.693,1934.115,1579.638,569.5240000000001
1662,"('AS14.30', datetime.date(2014, 4, 13))",921.0,-78.0,117.0,53.44801432097382,351654.22700095177,109.0,23.0,37250.55700000012,143409.7750000003,87831.51000000005,856.8169999999999,15502.088000000002,1165.542,13242.405,46342.851,684.693,1934.115,1624.0460000000005,569.5240000000001
1663,"('AS14.30', datetime.date(2014, 4, 14))",952.0,-79.0,121.0,56.01031946751047,363803.56200122833,109.0,23.0,38425.06600000009,149300.35900000023,90427.14500000003,856.8169999999999,16178.233000000002,1165.542,13410.728,47948.904,684.693,1934.115,1679.8460000000005,569.5240000000001
1664,"('AS14.30', datetime.date(2014, 4, 15))",990.0,-86.0,126.0,58.08988385225174,379274.98200035095,113.0,23.0,40136.3200000001,156680.42000000022,93545.57400000002,934.2549999999998,16391.214,1274.263,17138.444000000003,49626.245,736.006,1934.115,1738.9650000000004,569.5240000000001
1665,"('AS14.30', datetime.date(2014, 4, 16))",1032.0,-88.0,133.0,60.39212875144938,392690.6329996586,115.0,23.0,41613.52200000009,162787.93800000023,96911.332,947.1669999999998,17651.089999999993,1274.263,17251.653000000006,50748.65699999999,736.006,2380.7500000000005,1766.1280000000006,569.5240000000001
1666,"('AS14.30', datetime.date(2014, 4, 17))",1070.0,-92.0,138.0,63.13343269606617,412238.4230008125,115.0,23.0,43432.81100000009,168274.92100000015,104888.006,1042.7249999999997,19279.43499999999,1274.263,17848.42000000001,52546.72399999998,736.006,2500.813000000001,1811.6670000000008,569.5240000000001
1667,"('AS14.30', datetime.date(2014, 4, 18))",1107.0,-98.0,143.0,63.6692987911082,429900.8730010986,115.0,23.0,44316.08300000008,172959.10900000003,111212.88099999998,1083.2149999999997,19820.050999999992,1274.263,19439.745000000003,55477.51699999997,736.006,2564.1000000000004,1825.7190000000007,569.5240000000001
1668,"('AS14.30', datetime.date(2014, 4, 19))",1146.0,-104.0,148.0,64.96739375659445,441191.5740008354,116.0,23.0,45205.97000000007,174763.46500000008,115387.07299999996,1094.2569999999996,21109.713999999996,1274.263,19547.362,57835.02799999998,736.006,2743.8370000000004,1869.8970000000008,572.5320000000002
1669,"('AS14.30', datetime.date(2014, 4, 20))",1177.0,-109.0,152.0,66.05878303273357,455145.90600037575,116.0,23.0,46050.18200000005,179729.88900000008,118720.85299999996,1094.2569999999996,22927.91599999999,1274.263,19840.088000000003,59130.918999999965,736.006,2743.8370000000004,1983.3340000000007,572.5320000000002
1670,"('AS14.30', datetime.date(2014, 4, 21))",1216.0,-117.0,157.0,67.6146595546344,469297.7000012398,116.0,23.0,46822.53200000002,188426.706,121580.277,1106.3869999999995,22931.93699999999,1274.263,19911.63600000001,61428.401999999965,736.006,4143.154,2035.587000000001,572.5320000000002
1671,"('AS14.30', datetime.date(2014, 4, 22))",1256.0,-121.0,163.0,69.99280727521536,480114.8380010128,118.0,26.0,48043.67300000001,192996.527,123332.49299999996,1136.5089999999996,22931.93699999999,1274.263,20237.318000000003,62776.250999999975,736.006,4647.599,2131.9710000000014,572.5320000000002
1672,"('AS14.30', datetime.date(2014, 4, 23))",1294.0,-128.0,168.0,71.1163135087216,490432.2170014381,118.0,26.0,48746.469000000005,197895.87100000004,126017.15499999998,1253.8039999999996,23026.53599999999,1274.263,20370.360000000004,64777.64499999999,736.006,4647.599,2169.1910000000016,572.5320000000002
1673,"('AS14.30', datetime.date(2014, 4, 24))",1335.0,-134.0,174.0,72.860882699676,501534.3650035858,118.0,26.0,49315.94300000003,203835.8640000001,127569.49499999997,1308.9679999999996,23035.65999999999,1274.263,20443.01200000001,67468.54599999997,736.006,4647.599,2178.2810000000018,572.5320000000002
1674,"('AS14.30', datetime.date(2014, 4, 25))",1365.0,-138.0,178.0,75.11910462021777,515667.9070050717,118.0,26.0,51474.190000000046,207632.84400000016,133502.85099999997,1308.9679999999996,23261.778999999988,1274.263,20861.107000000004,68770.01399999995,866.67,4738.244,2255.681000000002,572.5320000000002
1675,"('AS14.30', datetime.date(2014, 4, 26))",1404.0,-144.0,183.0,79.60545382656699,528352.2060058117,120.0,26.0,69610.83400000005,211621.97200000015,137591.799,1308.9679999999996,23261.778999999988,1285.296,21232.023,70288.17599999998,866.67,5135.861999999999,2255.681000000002,579.5580000000001
1676,"('AS14.30', datetime.date(2014, 4, 27))",1443.0,-149.0,188.0,80.86626569121896,540562.2250058651,121.0,26.0,70951.68000000004,213383.18700000012,143396.399,1308.9679999999996,23261.778999999988,1285.296,21488.365,71244.68100000001,866.67,5135.861999999999,2274.7890000000016,602.5910000000001
1677,"('AS14.30', datetime.date(2014, 4, 28))",1483.0,-154.0,193.0,83.71772926653182,553678.5930047035,123.0,28.0,74696.57800000001,216202.36600000015,147729.459,1515.9789999999996,24330.969999999987,1290.48,21700.054,73483.49500000001,944.066,5142.944999999999,2320.084000000002,602.5910000000001
1678,"('AS14.30', datetime.date(2014, 4, 29))",1523.0,-159.0,198.0,86.28267738093986,568377.2610037327,123.0,29.0,76839.22,223113.3120000003,150254.58100000003,1558.225,24975.079999999987,1290.48,22084.104,74710.51800000001,1073.745,5507.828,2408.571000000002,602.5910000000001
1679,"('AS14.30', datetime.date(2014, 4, 30))",1562.0,-165.0,203.0,89.0210972255668,581487.7290046215,128.0,29.0,81786.75899999998,228179.06700000024,153008.843,1558.225,24975.079999999987,1295.501,22339.031,76532.384,1216.4009999999998,5759.815,2511.1850000000018,602.5910000000001
1680,"('AS14.30', datetime.date(2014, 5, 1))",1603.0,-170.0,208.0,91.9568952573064,598039.7420055866,132.0,29.0,84200.90000000007,234313.2660000003,156028.979,1558.225,25572.516999999985,1295.501,23439.913,78099.90100000003,1456.056,5869.315,2558.775000000002,602.5910000000001
1681,"('AS14.30', datetime.date(2014, 5, 2))",1643.0,-175.0,213.0,94.40267600894728,615317.3490047455,134.0,29.0,85505.89200000002,240850.9790000003,163114.804,1690.226,25750.634999999984,1295.501,23510.194,79837.86500000003,1627.929,5880.357,2682.773000000002,602.5910000000001
1682,"('AS14.30', datetime.date(2014, 5, 3))",1682.0,-181.0,218.0,96.5863559749914,620809.367004633,137.0,29.0,85909.78299999997,241954.53000000035,165881.02000000005,1690.226,25776.823999999982,1295.501,23595.955999999995,80983.75900000003,1627.929,5880.357,2691.8060000000023,602.5910000000001
1683,"('AS14.30', datetime.date(2014, 5, 4))",1721.0,-188.0,223.0,97.84468930832472,625504.2950050831,137.0,29.0,86587.89899999998,242575.87800000032,167939.56900000008,1690.226,25776.823999999982,1295.501,23927.33199999999,81989.01000000002,1627.929,5880.357,2691.8060000000023,602.5910000000001
1684,"('AS14.30', datetime.date(2014, 5, 5))",1745.0,-191.0,226.0,97.84468930832472,625504.2950050831,137.0,29.0,86587.89899999998,242575.87800000032,167939.56900000008,1690.226,25776.823999999982,1295.501,23927.33199999999,81989.01000000002,1627.929,5880.357,2691.8060000000023,602.5910000000001
1685,"('AS14.30', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,"('AS14.30', datetime.date(2014, 2, 18))",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,"('AS14.30', datetime.date(2014, 2, 20))",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,"('AS14.30', datetime.date(2014, 2, 21))",0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,"('AS14.30', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,"('AS14.30', datetime.date(2014, 2, 24))",0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,"('AS14.30', datetime.date(2014, 2, 25))",0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,"('AS14.30', datetime.date(2014, 2, 26))",0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,"('AS14.30', datetime.date(2014, 2, 27))",0.0,0.0,0.0,0.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,"('AS14.30', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,"('AS14.30', datetime.date(2014, 3, 2))",0.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,"('AS14.30', datetime.date(2014, 3, 3))",0.0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,"('AS14.30', datetime.date(2014, 3, 4))",0.0,0.0,0.0,0.0,0.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,"('AS14.30', datetime.date(2014, 3, 6))",0.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,"('AS14.30', datetime.date(2014, 3, 7))",0.0,0.0,0.0,0.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,"('AS14.30', datetime.date(2014, 3, 10))",0.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,"('AS14.30', datetime.date(2014, 3, 11))",0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,"('AS14.30', datetime.date(2014, 3, 12))",0.0,0.0,0.0,0.0,0.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,"('AS14.30', datetime.date(2014, 3, 14))",0.0,0.0,0.0,0.0,0.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,"('AS14.30', datetime.date(2014, 3, 17))",0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,"('AS14.30', datetime.date(2014, 3, 18))",0.0,0.0,0.0,0.0,0.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,"('AS14.30', datetime.date(2014, 3, 19))",0.0,0.0,0.0,0.0,0.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,"('AS14.30', datetime.date(2014, 2, 23))",0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
